date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
12/16,3037,元富-板橋,0035003900320062,97,14,83,0.35,10,buy,2025-12-17
12/16,3037,花旗環球,1590,21,260,-239,1.02,10,sell,2025-12-17
12/16,3037,永豐金-松山,0039004100390031,76,12,64,0.27,11,buy,2025-12-17
12/16,3037,兆豐-忠孝,0037003000300061,6,236,-230,0.98,11,sell,2025-12-17
12/16,3037,兆豐-台中,7003,67,6,61,0.26,12,buy,2025-12-17
12/16,3037,康和-仁愛,0038003400350046,6,223,-217,0.93,12,sell,2025-12-17
12/16,3037,法銀巴黎,8900,50,0,50,0.21,13,buy,2025-12-17
12/16,3037,永豐金-匯立,0039004100380031,0,202,-202,0.86,13,sell,2025-12-17
12/16,3037,康和-台南,8458,58,10,48,0.2,14,buy,2025-12-17
12/16,3037,統一-敦南,5852,6,157,-151,0.64,14,sell,2025-12-17
12/16,3037,元大-北府,0039003800300044,53,12,41,0.18,15,buy,2025-12-17
12/16,3037,港商麥格理,1360,1,143,-142,0.61,15,sell,2025-12-17
12/16,2345,凱基,9200,729,31,698,8.71,1,buy,2025-12-17
12/16,2345,美商高盛,1480,166,1625,-1459,18.2,1,sell,2025-12-17
12/16,2345,凱基-站前,0039003200300046,568,5,563,7.02,2,buy,2025-12-17
12/16,2345,台灣摩根士丹利,1470,161,797,-636,7.93,2,sell,2025-12-17
12/16,2345,元富,5920,368,18,350,4.37,3,buy,2025-12-17
12/16,2345,新加坡商瑞銀,1650,108,625,-517,6.45,3,sell,2025-12-17
12/16,2345,群益金鼎,9100,278,34,244,3.04,4,buy,2025-12-17
12/16,2345,凱基-台北,9268,482,777,-295,3.68,4,sell,2025-12-17
12/16,2345,永豐金證券,0039004100300030,238,65,173,2.16,5,buy,2025-12-17
12/16,2345,摩根大通,8440,188,388,-200,2.49,5,sell,2025-12-17
12/16,2345,台新證券,8150,223,72,151,1.88,6,buy,2025-12-17
12/16,2345,美林,1440,90,278,-188,2.34,6,sell,2025-12-17
12/16,2345,富邦證券,9600,197,54,143,1.78,7,buy,2025-12-17
12/16,2345,群益金鼎-台北,0039003100380058,0,92,-92,1.15,7,sell,2025-12-17
12/16,2345,統一,5850,171,58,113,1.41,8,buy,2025-12-17
12/16,2345,花旗環球,1590,90,141,-51,0.64,8,sell,2025-12-17
12/16,2345,凱基-彰化,0039003200300047,117,5,112,1.4,9,buy,2025-12-17
12/16,2345,永豐金-中正,0039004100390055,7,29,-22,0.27,9,sell,2025-12-17
12/16,2345,元大證券,9800,534,432,102,1.27,10,buy,2025-12-17
12/16,2345,群益金鼎-大安,0039003100380065,3,22,-19,0.24,10,sell,2025-12-17
12/16,2345,統一-城中,5854,53,7,46,0.57,11,buy,2025-12-17
12/16,2345,華南永昌-南京,9326,13,28,-15,0.19,11,sell,2025-12-17
12/16,2345,大和國泰,8890,46,0,46,0.57,12,buy,2025-12-17
12/16,2345,元大-忠孝鼎富,0039003800320046,1,15,-14,0.17,12,sell,2025-12-17
12/16,2345,永豐金-苓雅,0039004100390061,32,1,31,0.39,13,buy,2025-12-17
12/16,2345,華南永昌-潮州,9328,0,13,-13,0.16,13,sell,2025-12-17
12/16,2345,富邦-木柵,003900360031004d,31,2,29,0.36,14,buy,2025-12-17
12/16,2345,群益金鼎-板橋,0039003100380042,1,13,-12,0.15,14,sell,2025-12-17
12/16,2345,統一-板橋,0035003800350050,84,57,27,0.34,15,buy,2025-12-17
12/16,2345,華南永昌-中正,9359,1,12,-11,0.14,15,sell,2025-12-17
12/16,3006,摩根大通,8440,237,87,150,3.48,1,buy,2025-12-17
12/16,3006,台灣摩根士丹利,1470,46,300,-254,5.89,1,sell,2025-12-17
12/16,3006,元大-福營,0039003800310046,84,1,83,1.93,2,buy,2025-12-17
12/16,3006,新光,8560,32,174,-142,3.29,2,sell,2025-12-17
12/16,3006,華南永昌-古亭,9309,59,0,59,1.37,3,buy,2025-12-17
12/16,3006,美商高盛,1480,67,198,-131,3.04,3,sell,2025-12-17
12/16,3006,群益金鼎-新莊,0039003100380047,54,0,54,1.25,4,buy,2025-12-17
12/16,3006,元大證券,9800,102,196,-94,2.18,4,sell,2025-12-17
12/16,3006,富邦-高雄,9659,52,0,52,1.21,5,buy,2025-12-17
12/16,3006,永豐金證券,0039004100300030,124,217,-93,2.16,5,sell,2025-12-17
12/16,3006,元大-台北,0039003800300068,45,1,44,1.02,6,buy,2025-12-17
12/16,3006,兆豐-新竹,0037003000300056,4,91,-87,2.02,6,sell,2025-12-17
12/16,3006,元大-新竹,9816,45,1,44,1.02,7,buy,2025-12-17
12/16,3006,元大-敦化,9833,1,72,-71,1.65,7,sell,2025-12-17
12/16,3006,富邦-永和,9654,51,10,41,0.95,8,buy,2025-12-17
12/16,3006,元大-南屯,9853,0,55,-55,1.28,8,sell,2025-12-17
12/16,3006,凱基-中港,9202,35,4,31,0.72,9,buy,2025-12-17
12/16,3006,凱基-台北,9268,305,353,-48,1.11,9,sell,2025-12-17
12/16,3006,國泰-板橋,003800380038004b,35,6,29,0.67,10,buy,2025-12-17
12/16,3006,台新-台中,0038003100350042,0,43,-43,1.0,10,sell,2025-12-17
12/16,3006,康和-永和,0038003400350042,25,0,25,0.58,11,buy,2025-12-17
12/16,3006,美林,1440,49,83,-34,0.79,11,sell,2025-12-17
12/16,3006,元大-大益,9814,25,3,22,0.51,12,buy,2025-12-17
12/16,3006,富邦-花蓮,9621,4,36,-32,0.74,12,sell,2025-12-17
12/16,3006,國票-新莊,0037003700390047,21,0,21,0.49,13,buy,2025-12-17
12/16,3006,中國信託,6160,6,33,-27,0.63,13,sell,2025-12-17
12/16,3006,富邦-建國,9658,23,3,20,0.46,14,buy,2025-12-17
12/16,3006,元大-苑裡,0039003800390061,3,30,-27,0.63,14,sell,2025-12-17
12/16,3006,元大-大雅,0039003800330069,25,5,20,0.46,15,buy,2025-12-17
12/16,3006,港商麥格理,1360,0,27,-27,0.63,15,sell,2025-12-17
12/16,2379,富邦證券,9600,503,9,494,26.32,1,buy,2025-12-17
12/16,2379,台灣摩根士丹利,1470,37,323,-286,15.24,1,sell,2025-12-17
12/16,2379,凱基,9200,221,0,221,11.77,2,buy,2025-12-17
12/16,2379,花旗環球,1590,38,231,-193,10.28,2,sell,2025-12-17
12/16,2379,兆豐證券,7000,127,0,127,6.77,3,buy,2025-12-17
12/16,2379,美商高盛,1480,128,317,-189,10.07,3,sell,2025-12-17
12/16,2379,元大證券,9800,103,47,56,2.98,4,buy,2025-12-17
12/16,2379,新加坡商瑞銀,1650,2,122,-120,6.39,4,sell,2025-12-17
12/16,2379,臺銀,1040,40,1,39,2.08,5,buy,2025-12-17
12/16,2379,香港上海匯豐,8960,1,109,-108,5.75,5,sell,2025-12-17
12/16,2379,永豐金證券,0039004100300030,52,19,33,1.76,6,buy,2025-12-17
12/16,2379,美林,1440,58,163,-105,5.59,6,sell,2025-12-17
12/16,2379,華南永昌-中正,9359,11,0,11,0.59,7,buy,2025-12-17
12/16,2379,凱基-台北,9268,120,193,-73,3.89,7,sell,2025-12-17
12/16,2379,元大-館前,003900380034004b,10,0,10,0.53,8,buy,2025-12-17
12/16,2379,群益金鼎,9100,2,39,-37,1.97,8,sell,2025-12-17
12/16,2379,元大-成功,003900380039004c,10,0,10,0.53,9,buy,2025-12-17
12/16,2379,中國信託,6160,1,35,-34,1.81,9,sell,2025-12-17
12/16,2379,富邦-北港,0039003600390043,10,0,10,0.53,10,buy,2025-12-17
12/16,2379,港商麥格理,1360,0,20,-20,1.07,10,sell,2025-12-17
12/16,2379,富邦-新竹,9647,8,0,8,0.43,11,buy,2025-12-17
12/16,2379,第一金-華江,0035003300380057,0,11,-11,0.59,11,sell,2025-12-17
12/16,2379,富邦-永和,9654,8,1,7,0.37,12,buy,2025-12-17
12/16,2379,摩根大通,8440,83,92,-9,0.48,12,sell,2025-12-17
12/16,2379,法銀巴黎,8900,11,4,7,0.37,13,buy,2025-12-17
12/16,2379,兆豐-景美,7009,0,8,-8,0.43,13,sell,2025-12-17
12/16,2379,港商野村,1560,8,2,6,0.32,14,buy,2025-12-17
12/16,2379,華南永昌,9300,2,8,-6,0.32,14,sell,2025-12-17
12/16,2379,富邦-新店,9661,11,5,6,0.32,15,buy,2025-12-17
12/16,2379,第一金,5380,0,6,-6,0.32,15,sell,2025-12-17
12/16,3034,永豐金證券,0039004100300030,314,99,215,7.92,1,buy,2025-12-17
12/16,3034,美林,1440,23,308,-285,10.5,1,sell,2025-12-17
12/16,3034,港商麥格理,1360,184,0,184,6.78,2,buy,2025-12-17
12/16,3034,元大證券,9800,162,435,-273,10.06,2,sell,2025-12-17
12/16,3034,香港上海匯豐,8960,116,0,116,4.27,3,buy,2025-12-17
12/16,3034,台新證券,8150,15,201,-186,6.85,3,sell,2025-12-17
12/16,3034,凱基-台北,9268,316,222,94,3.46,4,buy,2025-12-17
12/16,3034,台灣摩根士丹利,1470,179,285,-106,3.91,4,sell,2025-12-17
12/16,3034,新加坡商瑞銀,1650,129,56,73,2.69,5,buy,2025-12-17
12/16,3034,美商高盛,1480,131,164,-33,1.22,5,sell,2025-12-17
12/16,3034,花旗環球,1590,79,23,56,2.06,6,buy,2025-12-17
12/16,3034,元大-六合,0039003800320043,2,23,-21,0.77,6,sell,2025-12-17
12/16,3034,摩根大通,8440,136,81,55,2.03,7,buy,2025-12-17
12/16,3034,第一金,5380,0,21,-21,0.77,7,sell,2025-12-17
12/16,3034,港商野村,1560,70,26,44,1.62,8,buy,2025-12-17
12/16,3034,富邦證券,9600,32,51,-19,0.7,8,sell,2025-12-17
12/16,3034,玉山-板橋,8846,27,1,26,0.96,9,buy,2025-12-17
12/16,3034,統一-三重,003500380035004a,0,16,-16,0.59,9,sell,2025-12-17
12/16,3034,法銀巴黎,8900,20,1,19,0.7,10,buy,2025-12-17
12/16,3034,新光,8560,6,21,-15,0.55,10,sell,2025-12-17
12/16,3034,元富-花蓮,0035003900320079,15,0,15,0.55,11,buy,2025-12-17
12/16,3034,兆豐-竹北,7007,1,15,-14,0.52,11,sell,2025-12-17
12/16,3034,陽信,8710,15,0,15,0.55,12,buy,2025-12-17
12/16,3034,凱基-桃園,9208,4,17,-13,0.48,12,sell,2025-12-17
12/16,3034,群益金鼎-板橋,0039003100380042,10,0,10,0.37,13,buy,2025-12-17
12/16,3034,永豐金-市政,0039004100390057,2,15,-13,0.48,13,sell,2025-12-17
12/16,3034,群益金鼎,9100,16,6,10,0.37,14,buy,2025-12-17
12/16,3034,兆豐-台中港,7005,0,9,-9,0.33,14,sell,2025-12-17
12/16,3034,玉山-大里,003800380034004a,9,1,8,0.29,15,buy,2025-12-17
12/16,3034,中國信託-文心,6164,1,10,-9,0.33,15,sell,2025-12-17
12/16,2412,美商高盛,1480,807,204,603,10.17,1,buy,2025-12-17
12/16,2412,美林,1440,1,925,-924,15.59,1,sell,2025-12-17
12/16,2412,凱基,9200,396,0,396,6.68,2,buy,2025-12-17
12/16,2412,台灣摩根士丹利,1470,10,904,-894,15.08,2,sell,2025-12-17
12/16,2412,法銀巴黎,8900,209,0,209,3.53,3,buy,2025-12-17
12/16,2412,新加坡商瑞銀,1650,91,541,-450,7.59,3,sell,2025-12-17
12/16,2412,凱基-台北,9268,238,47,191,3.22,4,buy,2025-12-17
12/16,2412,摩根大通,8440,238,643,-405,6.83,4,sell,2025-12-17
12/16,2412,土銀,1030,102,0,102,1.72,5,buy,2025-12-17
12/16,2412,花旗環球,1590,54,241,-187,3.15,5,sell,2025-12-17
12/16,2412,富邦-南京,0039003600310043,92,0,92,1.55,6,buy,2025-12-17
12/16,2412,元富-台南,5929,0,120,-120,2.02,6,sell,2025-12-17
12/16,2412,中國信託,6160,110,19,91,1.54,7,buy,2025-12-17
12/16,2412,永豐金-古亭,0039004100390064,0,76,-76,1.28,7,sell,2025-12-17
12/16,2412,香港上海匯豐,8960,102,33,69,1.16,8,buy,2025-12-17
12/16,2412,群益金鼎-中山,0039003100380048,0,60,-60,1.01,8,sell,2025-12-17
12/16,2412,元大證券,9800,640,577,63,1.06,9,buy,2025-12-17
12/16,2412,富邦-新板,0039003600310048,2,26,-24,0.4,9,sell,2025-12-17
12/16,2412,中國信託-新竹,6165,48,0,48,0.81,10,buy,2025-12-17
12/16,2412,永豐金證券,0039004100300030,61,82,-21,0.35,10,sell,2025-12-17
12/16,2412,國泰-板橋,003800380038004b,45,0,45,0.76,11,buy,2025-12-17
12/16,2412,富邦-北港,0039003600390043,0,20,-20,0.34,11,sell,2025-12-17
12/16,2412,台新證券,8150,40,0,40,0.67,12,buy,2025-12-17
12/16,2412,兆豐-高雄,003700300030005a,0,20,-20,0.34,12,sell,2025-12-17
12/16,2412,華南永昌,9300,152,112,40,0.67,13,buy,2025-12-17
12/16,2412,凱基-基隆,0039003200300048,2,20,-18,0.3,13,sell,2025-12-17
12/16,2412,群益金鼎-新店,0039003100380046,38,0,38,0.64,14,buy,2025-12-17
12/16,2412,群益金鼎-古亭,0039003100380043,1,18,-17,0.29,14,sell,2025-12-17
12/16,2412,富邦-台東,9608,38,0,38,0.64,15,buy,2025-12-17
12/16,2412,玉山-新莊,8842,1,16,-15,0.25,15,sell,2025-12-17
12/17,2330,凱基,9200,1243,173,1070,3.32,1,buy,2025-12-18
12/17,2330,美林,1440,2684,5224,-2540,7.88,1,sell,2025-12-18
12/17,2330,元大證券,9800,2242,1659,583,1.81,2,buy,2025-12-18
12/17,2330,摩根大通,8440,3454,5775,-2321,7.2,2,sell,2025-12-18
12/17,2330,港商麥格理,1360,855,397,458,1.42,3,buy,2025-12-18
12/17,2330,花旗環球,1590,564,2505,-1941,6.02,3,sell,2025-12-18
12/17,2330,永豐金證券,0039004100300030,989,557,432,1.34,4,buy,2025-12-18
12/17,2330,富邦證券,9600,588,2077,-1489,4.62,4,sell,2025-12-18
12/17,2330,群益金鼎,9100,480,59,421,1.31,5,buy,2025-12-18
12/17,2330,新加坡商瑞銀,1650,609,1682,-1073,3.33,5,sell,2025-12-18
12/17,2330,台新證券,8150,556,167,389,1.21,6,buy,2025-12-18
12/17,2330,美商高盛,1480,1470,2166,-696,2.16,6,sell,2025-12-18
12/17,2330,國票證券,7790,388,5,383,1.19,7,buy,2025-12-18
12/17,2330,元富,5920,444,1006,-562,1.74,7,sell,2025-12-18
12/17,2330,凱基-台北,9268,1033,721,312,0.97,8,buy,2025-12-18
12/17,2330,港商野村,1560,224,643,-419,1.3,8,sell,2025-12-18
12/17,2330,統一,5850,612,338,274,0.85,9,buy,2025-12-18
12/17,2330,台灣摩根士丹利,1470,609,862,-253,0.79,9,sell,2025-12-18
12/17,2330,國泰-敦南,8888,249,40,209,0.65,10,buy,2025-12-18
12/17,2330,元富-大裕,003500390032006c,12,163,-151,0.47,10,sell,2025-12-18
12/17,2330,土銀,1030,197,3,194,0.6,11,buy,2025-12-18
12/17,2330,香港上海匯豐,8960,98,222,-124,0.38,11,sell,2025-12-18
12/17,2330,法銀巴黎,8900,192,9,183,0.57,12,buy,2025-12-18
12/17,2330,國泰證券,8880,303,396,-93,0.29,12,sell,2025-12-18
12/17,2330,中國信託,6160,472,290,182,0.56,13,buy,2025-12-18
12/17,2330,元大-新生,0039003800310058,2,69,-67,0.21,13,sell,2025-12-18
12/17,2330,合庫證券,1020,146,9,137,0.43,14,buy,2025-12-18
12/17,2330,第一金,5380,8,62,-54,0.17,14,sell,2025-12-18
12/17,2330,凱基-站前,0039003200300046,133,3,130,0.4,15,buy,2025-12-18
12/17,2330,元大-福營,0039003800310046,15,60,-45,0.14,15,sell,2025-12-18
12/17,2317,凱基,9200,3083,87,2996,6.94,1,buy,2025-12-18
12/17,2317,富邦證券,9600,1348,6187,-4839,11.21,1,sell,2025-12-18
12/17,2317,國泰-敦南,8888,719,291,428,0.99,2,buy,2025-12-18
12/17,2317,摩根大通,8440,797,4067,-3270,7.58,2,sell,2025-12-18
12/17,2317,台新證券,8150,442,130,312,0.72,3,buy,2025-12-18
12/17,2317,美林,1440,1117,4281,-3164,7.33,3,sell,2025-12-18
12/17,2317,元大-頭份,0039003800330055,313,13,300,0.7,4,buy,2025-12-18
12/17,2317,新加坡商瑞銀,1650,1155,4282,-3127,7.24,4,sell,2025-12-18
12/17,2317,統一,5850,486,199,287,0.66,5,buy,2025-12-18
12/17,2317,台灣摩根士丹利,1470,490,2739,-2249,5.21,5,sell,2025-12-18
12/17,2317,台新-台中,0038003100350042,267,14,253,0.59,6,buy,2025-12-18
12/17,2317,花旗環球,1590,383,1888,-1505,3.49,6,sell,2025-12-18
12/17,2317,中國信託,6160,284,34,250,0.58,7,buy,2025-12-18
12/17,2317,美商高盛,1480,3541,4326,-785,1.82,7,sell,2025-12-18
12/17,2317,元大證券,9800,1415,1168,247,0.57,8,buy,2025-12-18
12/17,2317,宏遠證券,1260,57,594,-537,1.24,8,sell,2025-12-18
12/17,2317,富邦-虎尾,9697,219,2,217,0.5,9,buy,2025-12-18
12/17,2317,凱基-台北,9268,1227,1707,-480,1.11,9,sell,2025-12-18
12/17,2317,國泰證券,8880,217,5,212,0.49,10,buy,2025-12-18
12/17,2317,港商野村,1560,132,459,-327,0.76,10,sell,2025-12-18
12/17,2317,永豐金-匯立,0039004100380031,214,23,191,0.44,11,buy,2025-12-18
12/17,2317,港商麥格理,1360,211,441,-230,0.53,11,sell,2025-12-18
12/17,2317,元大-土城,9897,193,5,188,0.44,12,buy,2025-12-18
12/17,2317,群益金鼎-大安,0039003100380065,0,201,-201,0.47,12,sell,2025-12-18
12/17,2317,凱基-三重,9205,189,3,186,0.43,13,buy,2025-12-18
12/17,2317,華南永昌-南京,9326,29,184,-155,0.36,13,sell,2025-12-18
12/17,2317,富邦-建國,9658,199,37,162,0.38,14,buy,2025-12-18
12/17,2317,元大-忠孝,9871,55,210,-155,0.36,14,sell,2025-12-18
12/17,2317,元富,5920,180,29,151,0.35,15,buy,2025-12-18
12/17,2317,法銀巴黎,8900,462,549,-87,0.2,15,sell,2025-12-18
12/17,2454,港商麥格理,1360,1380,15,1365,15.08,1,buy,2025-12-18
12/17,2454,美林,1440,72,451,-379,4.19,1,sell,2025-12-18
12/17,2454,元大證券,9800,495,172,323,3.57,2,buy,2025-12-18
12/17,2454,台灣摩根士丹利,1470,251,577,-326,3.6,2,sell,2025-12-18
12/17,2454,摩根大通,8440,1151,863,288,3.18,3,buy,2025-12-18
12/17,2454,美商高盛,1480,297,562,-265,2.93,3,sell,2025-12-18
12/17,2454,統一,5850,253,15,238,2.63,4,buy,2025-12-18
12/17,2454,新加坡商瑞銀,1650,485,727,-242,2.67,4,sell,2025-12-18
12/17,2454,華南永昌,9300,233,6,227,2.51,5,buy,2025-12-18
12/17,2454,花旗環球,1590,42,266,-224,2.48,5,sell,2025-12-18
12/17,2454,元富,5920,148,15,133,1.47,6,buy,2025-12-18
12/17,2454,富邦-仁愛,9676,13,190,-177,1.96,6,sell,2025-12-18
12/17,2454,國泰證券,8880,124,18,106,1.17,7,buy,2025-12-18
12/17,2454,凱基-台北,9268,352,503,-151,1.67,7,sell,2025-12-18
12/17,2454,合庫-高雄,1023,78,4,74,0.82,8,buy,2025-12-18
12/17,2454,凱基,9200,100,222,-122,1.35,8,sell,2025-12-18
12/17,2454,大和國泰,8890,58,2,56,0.62,9,buy,2025-12-18
12/17,2454,富邦證券,9600,391,477,-86,0.95,9,sell,2025-12-18
12/17,2454,康和,8450,46,1,45,0.5,10,buy,2025-12-18
12/17,2454,永豐金證券,0039004100300030,168,252,-84,0.93,10,sell,2025-12-18
12/17,2454,(牛牛牛)亞證券,6010,38,0,38,0.42,11,buy,2025-12-18
12/17,2454,富邦-中壢,9636,0,68,-68,0.75,11,sell,2025-12-18
12/17,2454,元大-忠孝鼎富,0039003800320046,37,0,37,0.41,12,buy,2025-12-18
12/17,2454,港商野村,1560,17,73,-56,0.62,12,sell,2025-12-18
12/17,2454,(牛牛牛)亞-鑫豐,0036003000310064,39,8,31,0.34,13,buy,2025-12-18
12/17,2454,群益金鼎-大安,0039003100380065,1,50,-49,0.54,13,sell,2025-12-18
12/17,2454,兆豐-南門,0037003000300067,26,0,26,0.29,14,buy,2025-12-18
12/17,2454,香港上海匯豐,8960,33,67,-34,0.38,14,sell,2025-12-18
12/17,2454,永豐金-桃盛,003900410039004e,25,2,23,0.25,15,buy,2025-12-18
12/17,2454,國泰-敦南,8888,53,85,-32,0.35,15,sell,2025-12-18
12/17,2308,國泰證券,8880,988,60,928,6.76,1,buy,2025-12-18
12/17,2308,新加坡商瑞銀,1650,434,2519,-2085,15.19,1,sell,2025-12-18
12/17,2308,凱基-台北,9268,761,248,513,3.74,2,buy,2025-12-18
12/17,2308,台灣摩根士丹利,1470,608,2102,-1494,10.88,2,sell,2025-12-18
12/17,2308,永豐金-匯立,0039004100380031,435,43,392,2.86,3,buy,2025-12-18
12/17,2308,摩根大通,8440,469,1631,-1162,8.47,3,sell,2025-12-18
12/17,2308,凱基,9200,378,5,373,2.72,4,buy,2025-12-18
12/17,2308,富邦證券,9600,64,654,-590,4.3,4,sell,2025-12-18
12/17,2308,國泰-敦南,8888,212,58,154,1.12,5,buy,2025-12-18
12/17,2308,美商高盛,1480,1187,1537,-350,2.55,5,sell,2025-12-18
12/17,2308,大和國泰,8890,150,4,146,1.06,6,buy,2025-12-18
12/17,2308,花旗環球,1590,263,580,-317,2.31,6,sell,2025-12-18
12/17,2308,港商麥格理,1360,151,10,141,1.03,7,buy,2025-12-18
12/17,2308,香港上海匯豐,8960,127,407,-280,2.04,7,sell,2025-12-18
12/17,2308,永豐金證券,0039004100300030,230,93,137,1.0,8,buy,2025-12-18
12/17,2308,元大證券,9800,853,1036,-183,1.33,8,sell,2025-12-18
12/17,2308,美林,1440,351,219,132,0.96,9,buy,2025-12-18
12/17,2308,元富,5920,20,184,-164,1.19,9,sell,2025-12-18
12/17,2308,國票-敦北法人,0037003700390063,93,0,93,0.68,10,buy,2025-12-18
12/17,2308,港商野村,1560,128,209,-81,0.59,10,sell,2025-12-18
12/17,2308,華南永昌,9300,72,8,64,0.47,11,buy,2025-12-18
12/17,2308,玉山-雙和,8841,7,52,-45,0.33,11,sell,2025-12-18
12/17,2308,永豐金-敦南,0039004100380046,65,2,63,0.46,12,buy,2025-12-18
12/17,2308,兆豐證券,7000,5,37,-32,0.23,12,sell,2025-12-18
12/17,2308,第一金-中山,5389,56,2,54,0.39,13,buy,2025-12-18
12/17,2308,群益金鼎-大安,0039003100380065,2,22,-20,0.15,13,sell,2025-12-18
12/17,2308,新光,8560,82,33,49,0.36,14,buy,2025-12-18
12/17,2308,群益金鼎-台中,9184,3,22,-19,0.14,14,sell,2025-12-18
12/17,2308,台新證券,8150,76,31,45,0.33,15,buy,2025-12-18
12/17,2308,中國信託,6160,49,66,-17,0.12,15,sell,2025-12-18
12/17,2382,國泰-敦南,8888,956,106,850,1.67,1,buy,2025-12-18
12/17,2382,台灣摩根士丹利,1470,451,11068,-10617,20.85,1,sell,2025-12-18
12/17,2382,中國信託,6160,757,19,738,1.45,2,buy,2025-12-18
12/17,2382,美商高盛,1480,486,10919,-10433,20.49,2,sell,2025-12-18
12/17,2382,臺銀,1040,421,0,421,0.83,3,buy,2025-12-18
12/17,2382,摩根大通,8440,492,9856,-9364,18.39,3,sell,2025-12-18
12/17,2382,台新證券,8150,430,29,401,0.79,4,buy,2025-12-18
12/17,2382,新加坡商瑞銀,1650,1651,5881,-4230,8.31,4,sell,2025-12-18
12/17,2382,港商野村,1560,808,408,400,0.79,5,buy,2025-12-18
12/17,2382,美林,1440,347,2104,-1757,3.45,5,sell,2025-12-18
12/17,2382,永豐金-匯立,0039004100380031,385,6,379,0.74,6,buy,2025-12-18
12/17,2382,元富,5920,122,413,-291,0.57,6,sell,2025-12-18
12/17,2382,新光,8560,619,282,337,0.66,7,buy,2025-12-18
12/17,2382,香港上海匯豐,8960,50,303,-253,0.5,7,sell,2025-12-18
12/17,2382,台新-高雄,0038003100350041,333,9,324,0.64,8,buy,2025-12-18
12/17,2382,富邦證券,9600,104,351,-247,0.49,8,sell,2025-12-18
12/17,2382,元大證券,9800,2087,1772,315,0.62,9,buy,2025-12-18
12/17,2382,花旗環球,1590,97,338,-241,0.47,9,sell,2025-12-18
12/17,2382,富邦-新板,0039003600310048,319,4,315,0.62,10,buy,2025-12-18
12/17,2382,凱基-台北,9268,2446,2616,-170,0.33,10,sell,2025-12-18
12/17,2382,國泰證券,8880,291,0,291,0.57,11,buy,2025-12-18
12/17,2382,兆豐-南門,0037003000300067,14,173,-159,0.31,11,sell,2025-12-18
12/17,2382,群益金鼎,9100,355,82,273,0.54,12,buy,2025-12-18
12/17,2382,凱基-中山,9229,66,218,-152,0.3,12,sell,2025-12-18
12/17,2382,富邦-仁愛,9676,330,63,267,0.52,13,buy,2025-12-18
12/17,2382,兆豐-三民,0037003000300068,24,155,-131,0.26,13,sell,2025-12-18
12/17,2382,國泰-台中,8882,267,21,246,0.48,14,buy,2025-12-18
12/17,2382,群益金鼎-古亭,0039003100380043,78,173,-95,0.19,14,sell,2025-12-18
12/17,2382,永豐金證券,0039004100300030,426,184,242,0.48,15,buy,2025-12-18
12/17,2382,凱基,9200,31,101,-70,0.14,15,sell,2025-12-18
12/17,2891,台灣摩根士丹利,1470,14588,2114,12474,9.89,1,buy,2025-12-18
12/17,2891,元大證券,9800,3370,26529,-23159,18.37,1,sell,2025-12-18
12/17,2891,港商野村,1560,11833,327,11506,9.13,2,buy,2025-12-18
12/17,2891,花旗環球,1590,317,5029,-4712,3.74,2,sell,2025-12-18
12/17,2891,國泰證券,8880,8739,31,8708,6.91,3,buy,2025-12-18
12/17,2891,新加坡商瑞銀,1650,8586,12549,-3963,3.14,3,sell,2025-12-18
12/17,2891,摩根大通,8440,14377,6086,8291,6.58,4,buy,2025-12-18
12/17,2891,永豐金證券,0039004100300030,117,3636,-3519,2.79,4,sell,2025-12-18
12/17,2891,美林,1440,11529,6359,5170,4.1,5,buy,2025-12-18
12/17,2891,元富,5920,1417,3852,-2435,1.93,5,sell,2025-12-18
12/17,2891,富邦證券,9600,9446,5179,4267,3.38,6,buy,2025-12-18
12/17,2891,玉山證券,8840,28,1684,-1656,1.31,6,sell,2025-12-18
12/17,2891,美商高盛,1480,16522,13081,3441,2.73,7,buy,2025-12-18
12/17,2891,台新證券,8150,163,823,-660,0.52,7,sell,2025-12-18
12/17,2891,凱基-台北,9268,10293,7334,2959,2.35,8,buy,2025-12-18
12/17,2891,永豐金-萬盛,0039004100390032,24,552,-528,0.42,8,sell,2025-12-18
12/17,2891,統一,5850,1692,106,1586,1.26,9,buy,2025-12-18
12/17,2891,中國信託,6160,1399,1924,-525,0.42,9,sell,2025-12-18
12/17,2891,臺銀,1040,857,101,756,0.6,10,buy,2025-12-18
12/17,2891,國泰-敦南,8888,166,645,-479,0.38,10,sell,2025-12-18
